date,currency_code,rate,units
2024.05.09,AUD,25.8509,1
2024.05.09,CAD,28.6233,1
2024.05.09,CNY,5.4486,1
2024.05.09,CZK,1.6905,1
2024.05.09,DKK,5.6737,1
2024.05.09,HKD,5.0375,1
2024.05.09,HUF,0.10884,10
2024.05.09,INR,0.47155,1
2024.05.09,IDR,0.0024521,1
2024.05.09,ILS,10.6062,1
2024.05.09,JPY,0.25332,10
2024.05.09,KZT,0.089567,100
2024.05.09,KRW,0.028851,1
2024.05.09,MXN,2.3279,1
2024.05.09,MDL,2.2202,1
2024.05.09,NZD,23.5785,1
2024.05.09,NOK,3.6027,1
2024.05.09,RUB,0.42799,1
2024.05.09,SGD,29.0391,1
2024.05.09,ZAR,2.1134,1
2024.05.09,SEK,3.6079,1
2024.05.09,CHF,43.3206,1
2024.05.09,EGP,0.8282,1
2024.05.09,GBP,49.1694,1
2024.05.09,USD,39.3828,1
2024.05.09,BYN,14.3148,1
2024.05.09,AZN,23.1636,1
2024.05.09,RON,8.5047,1
2024.05.09,TRY,1.2208,1
2024.05.09,XDR,51.9596,1
2024.05.09,BGN,21.6341,1
2024.05.09,EUR,42.3168,1
2024.05.09,PLN,9.8251,1
2024.05.09,DZD,0.29444,1
2024.05.09,BDT,0.35923,1
2024.05.09,AMD,0.101843,1
2024.05.09,DOP,0.67765,1
2024.05.09,IRR,0.00094084,1
2024.05.09,IQD,0.030164,1
2024.05.09,KGS,0.44558,1
2024.05.09,LBP,0.000442,1
2024.05.09,LYD,8.1112,1
2024.05.09,MYR,8.2796,1
2024.05.09,MAD,3.9156,1
2024.05.09,PKR,0.14195,1
2024.05.09,SAR,10.5357,1
2024.05.09,VND,0.001559,1
2024.05.09,THB,1.06607,1
2024.05.09,AED,10.7586,1
2024.05.09,TND,12.5712,1
2024.05.09,UZS,0.0031311,1
2024.05.09,TWD,1.21335,1
2024.05.09,TMT,11.29,1
2024.05.09,RSD,0.36176,1
2024.05.09,TJS,3.6171,1
2024.05.09,GEL,14.7362,1
2024.05.09,BRL,7.7185,1
2024.05.09,XAU,91155.43,1
2024.05.09,XAG,1073.14,1
2024.05.09,XPT,38307.65,1
2024.05.09,XPD,38163.9,1
2024.05.10,AUD,26.0369,1
2024.05.10,CAD,28.8173,1
2024.05.10,CNY,5.4732,1
2024.05.10,CZK,1.702,1
2024.05.10,DKK,5.6888,1
2024.05.10,HKD,5.0603,1
2024.05.10,HUF,0.109407,10
2024.05.10,INR,0.47361,1
2024.05.10,IDR,0.0024626,1
2024.05.10,ILS,10.5762,1
2024.05.10,JPY,0.25375,10
2024.05.10,KZT,0.089952,100
2024.05.10,KRW,0.028872,1
2024.05.10,MXN,2.3359,1
2024.05.10,MDL,2.2322,1
2024.05.10,NZD,23.739,1
2024.05.10,NOK,3.6201,1
2024.05.10,RUB,0.42693,1
2024.05.10,SGD,29.1551,1
2024.05.10,ZAR,2.1357,1
2024.05.10,SEK,3.6215,1
2024.05.10,CHF,43.4874,1
2024.05.10,EGP,0.8358,1
2024.05.10,GBP,49.327,1
2024.05.10,USD,39.5518,1
2024.05.10,BYN,14.3762,1
2024.05.10,AZN,23.2658,1
2024.05.10,RON,8.5285,1
2024.05.10,TRY,1.2275,1
2024.05.10,XDR,52.1457,1
2024.05.10,BGN,21.696,1
2024.05.10,EUR,42.4312,1
2024.05.10,PLN,9.8875,1
2024.05.10,DZD,0.29444,1
2024.05.10,BDT,0.35923,1
2024.05.10,AMD,0.101843,1
2024.05.10,DOP,0.67765,1
2024.05.10,IRR,0.00094084,1
2024.05.10,IQD,0.030164,1
2024.05.10,KGS,0.44558,1
2024.05.10,LBP,0.000442,1
2024.05.10,LYD,8.1112,1
2024.05.10,MYR,8.2796,1
2024.05.10,MAD,3.9156,1
2024.05.10,PKR,0.14195,1
2024.05.10,SAR,10.5357,1
2024.05.10,VND,0.001559,1
2024.05.10,THB,1.06607,1
2024.05.10,AED,10.7586,1
2024.05.10,TND,12.5712,1
2024.05.10,UZS,0.0031311,1
2024.05.10,TWD,1.21335,1
2024.05.10,TMT,11.29,1
2024.05.10,RSD,0.36176,1
2024.05.10,TJS,3.6171,1
2024.05.10,GEL,14.7362,1
2024.05.10,BRL,7.7185,1
2024.05.10,XAU,91604.74,1
2024.05.10,XAG,1095.94,1
2024.05.10,XPT,38824.44,1
2024.05.10,XPD,37685.75,1
2024.05.11,AUD,26.0369,1
2024.05.11,CAD,28.8173,1
2024.05.11,CNY,5.4732,1
2024.05.11,CZK,1.702,1
2024.05.11,DKK,5.6888,1
2024.05.11,HKD,5.0603,1
2024.05.11,HUF,0.109407,10
2024.05.11,INR,0.47361,1
2024.05.11,IDR,0.0024626,1
2024.05.11,ILS,10.5762,1
2024.05.11,JPY,0.25375,10
2024.05.11,KZT,0.089952,100
2024.05.11,KRW,0.028872,1
2024.05.11,MXN,2.3359,1
2024.05.11,MDL,2.2322,1
2024.05.11,NZD,23.739,1
2024.05.11,NOK,3.6201,1
2024.05.11,RUB,0.42693,1
2024.05.11,SGD,29.1551,1
2024.05.11,ZAR,2.1357,1
2024.05.11,SEK,3.6215,1
2024.05.11,CHF,43.4874,1
2024.05.11,EGP,0.8358,1
2024.05.11,GBP,49.327,1
2024.05.11,USD,39.5518,1
2024.05.11,BYN,14.3762,1
2024.05.11,AZN,23.2658,1
2024.05.11,RON,8.5285,1
2024.05.11,TRY,1.2275,1
2024.05.11,XDR,52.1457,1
2024.05.11,BGN,21.696,1
2024.05.11,EUR,42.4312,1
2024.05.11,PLN,9.8875,1
2024.05.11,DZD,0.29444,1
2024.05.11,BDT,0.35923,1
2024.05.11,AMD,0.101843,1
2024.05.11,DOP,0.67765,1
2024.05.11,IRR,0.00094084,1
2024.05.11,IQD,0.030164,1
2024.05.11,KGS,0.44558,1
2024.05.11,LBP,0.000442,1
2024.05.11,LYD,8.1112,1
2024.05.11,MYR,8.2796,1
2024.05.11,MAD,3.9156,1
2024.05.11,PKR,0.14195,1
2024.05.11,SAR,10.5357,1
2024.05.11,VND,0.001559,1
2024.05.11,THB,1.06607,1
2024.05.11,AED,10.7586,1
2024.05.11,TND,12.5712,1
2024.05.11,UZS,0.0031311,1
2024.05.11,TWD,1.21335,1
2024.05.11,TMT,11.29,1
2024.05.11,RSD,0.36176,1
2024.05.11,TJS,3.6171,1
2024.05.11,GEL,14.7362,1
2024.05.11,BRL,7.7185,1
2024.05.11,XAU,91604.74,1
2024.05.11,XAG,1095.94,1
2024.05.11,XPT,38824.44,1
2024.05.11,XPD,37685.75,1
2024.05.12,AUD,26.0369,1
2024.05.12,CAD,28.8173,1
2024.05.12,CNY,5.4732,1
2024.05.12,CZK,1.702,1
2024.05.12,DKK,5.6888,1
2024.05.12,HKD,5.0603,1
2024.05.12,HUF,0.109407,10
2024.05.12,INR,0.47361,1
2024.05.12,IDR,0.0024626,1
2024.05.12,ILS,10.5762,1
2024.05.12,JPY,0.25375,10
2024.05.12,KZT,0.089952,100
2024.05.12,KRW,0.028872,1
2024.05.12,MXN,2.3359,1
2024.05.12,MDL,2.2322,1
2024.05.12,NZD,23.739,1
2024.05.12,NOK,3.6201,1
2024.05.12,RUB,0.42693,1
2024.05.12,SGD,29.1551,1
2024.05.12,ZAR,2.1357,1
2024.05.12,SEK,3.6215,1
2024.05.12,CHF,43.4874,1
2024.05.12,EGP,0.8358,1
2024.05.12,GBP,49.327,1
2024.05.12,USD,39.5518,1
2024.05.12,BYN,14.3762,1
2024.05.12,AZN,23.2658,1
2024.05.12,RON,8.5285,1
2024.05.12,TRY,1.2275,1
2024.05.12,XDR,52.1457,1
2024.05.12,BGN,21.696,1
2024.05.12,EUR,42.4312,1
2024.05.12,PLN,9.8875,1
2024.05.12,DZD,0.29444,1
2024.05.12,BDT,0.35923,1
2024.05.12,AMD,0.101843,1
2024.05.12,DOP,0.67765,1
2024.05.12,IRR,0.00094084,1
2024.05.12,IQD,0.030164,1
2024.05.12,KGS,0.44558,1
2024.05.12,LBP,0.000442,1
2024.05.12,LYD,8.1112,1
2024.05.12,MYR,8.2796,1
2024.05.12,MAD,3.9156,1
2024.05.12,PKR,0.14195,1
2024.05.12,SAR,10.5357,1
2024.05.12,VND,0.001559,1
2024.05.12,THB,1.06607,1
2024.05.12,AED,10.7586,1
2024.05.12,TND,12.5712,1
2024.05.12,UZS,0.0031311,1
2024.05.12,TWD,1.21335,1
2024.05.12,TMT,11.29,1
2024.05.12,RSD,0.36176,1
2024.05.12,TJS,3.6171,1
2024.05.12,GEL,14.7362,1
2024.05.12,BRL,7.7185,1
2024.05.12,XAU,91604.74,1
2024.05.12,XAG,1095.94,1
2024.05.12,XPT,38824.44,1
2024.05.12,XPD,37685.75,1
2024.05.13,AUD,26.2394,1
2024.05.13,CAD,29.0302,1
2024.05.13,CNY,5.4977,1
2024.05.13,CZK,1.7171,1
2024.05.13,DKK,5.7387,1
2024.05.13,HKD,5.0833,1
2024.05.13,HUF,0.110513,10
2024.05.13,INR,0.47567,1
2024.05.13,IDR,0.0024731,1
2024.05.13,ILS,10.6805,1
2024.05.13,JPY,0.25506,10
2024.05.13,KZT,0.090266,100
2024.05.13,KRW,0.029037,1
2024.05.13,MXN,2.37,1
2024.05.13,MDL,2.231,1
2024.05.13,NZD,23.888,1
2024.05.13,NOK,3.6689,1
2024.05.13,RUB,0.43011,1
2024.05.13,SGD,29.3444,1
2024.05.13,ZAR,2.1563,1
2024.05.13,SEK,3.664,1
2024.05.13,CHF,43.7886,1
2024.05.13,EGP,0.838,1
2024.05.13,GBP,49.7501,1
2024.05.13,USD,39.7206,1
2024.05.13,BYN,14.4376,1
2024.05.13,AZN,23.3623,1
2024.05.13,RON,8.6041,1
2024.05.13,TRY,1.2322,1
2024.05.13,XDR,52.4655,1
2024.05.13,BGN,21.8907,1
2024.05.13,EUR,42.8148,1
2024.05.13,PLN,9.9703,1
2024.05.13,DZD,0.29444,1
2024.05.13,BDT,0.35923,1
2024.05.13,AMD,0.101843,1
2024.05.13,DOP,0.67765,1
2024.05.13,IRR,0.00094084,1
2024.05.13,IQD,0.030164,1
2024.05.13,KGS,0.44558,1
2024.05.13,LBP,0.000442,1
2024.05.13,LYD,8.1112,1
2024.05.13,MYR,8.2796,1
2024.05.13,MAD,3.9156,1
2024.05.13,PKR,0.14195,1
2024.05.13,SAR,10.5357,1
2024.05.13,VND,0.001559,1
2024.05.13,THB,1.06607,1
2024.05.13,AED,10.7586,1
2024.05.13,TND,12.5712,1
2024.05.13,UZS,0.0031311,1
2024.05.13,TWD,1.21335,1
2024.05.13,TMT,11.29,1
2024.05.13,RSD,0.36176,1
2024.05.13,TJS,3.6171,1
2024.05.13,GEL,14.7362,1
2024.05.13,BRL,7.7185,1
2024.05.13,XAU,94222.03,1
2024.05.13,XAG,1135.22,1
2024.05.13,XPT,39424.68,1
2024.05.13,XPD,39342.86,1
2024.05.14,AUD,26.2163,1
2024.05.14,CAD,28.9765,1
2024.05.14,CNY,5.4765,1
2024.05.14,CZK,1.7257,1
2024.05.14,DKK,5.73,1
2024.05.14,HKD,5.0718,1
2024.05.14,HUF,0.110435,10
2024.05.14,INR,0.4743,1
2024.05.14,IDR,0.0024633,1
2024.05.14,ILS,10.631,1
2024.05.14,JPY,0.25417,10
2024.05.14,KZT,0.089718,100
2024.05.14,KRW,0.02896,1
2024.05.14,MXN,2.3668,1
2024.05.14,MDL,2.2337,1
2024.05.14,NZD,23.851,1
2024.05.14,NOK,3.6588,1
2024.05.14,RUB,0.43227,1
2024.05.14,SGD,29.2785,1
2024.05.14,ZAR,2.157,1
2024.05.14,SEK,3.6532,1
2024.05.14,CHF,43.7254,1
2024.05.14,EGP,0.8422,1
2024.05.14,GBP,49.7107,1
2024.05.14,USD,39.6196,1
2024.05.14,BYN,14.4008,1
2024.05.14,AZN,23.3029,1
2024.05.14,RON,8.5905,1
2024.05.14,TRY,1.2301,1
2024.05.14,XDR,52.3441,1
2024.05.14,BGN,21.8567,1
2024.05.14,EUR,42.7495,1
2024.05.14,PLN,9.9762,1
2024.05.14,DZD,0.29444,1
2024.05.14,BDT,0.35923,1
2024.05.14,AMD,0.101843,1
2024.05.14,DOP,0.67765,1
2024.05.14,IRR,0.00094084,1
2024.05.14,IQD,0.030164,1
2024.05.14,KGS,0.44558,1
2024.05.14,LBP,0.000442,1
2024.05.14,LYD,8.1112,1
2024.05.14,MYR,8.2796,1
2024.05.14,MAD,3.9156,1
2024.05.14,PKR,0.14195,1
2024.05.14,SAR,10.5357,1
2024.05.14,VND,0.001559,1
2024.05.14,THB,1.06607,1
2024.05.14,AED,10.7586,1
2024.05.14,TND,12.5712,1
2024.05.14,UZS,0.0031311,1
2024.05.14,TWD,1.21335,1
2024.05.14,TMT,11.29,1
2024.05.14,RSD,0.36176,1
2024.05.14,TJS,3.6171,1
2024.05.14,GEL,14.7362,1
2024.05.14,BRL,7.7185,1
2024.05.14,XAU,92873.1,1
2024.05.14,XAG,1117.8,1
2024.05.14,XPT,39650.9,1
2024.05.14,XPD,38979.35,1
2024.05.15,AUD,26.2324,1
2024.05.15,CAD,29.0344,1
2024.05.15,CNY,5.485,1
2024.05.15,CZK,1.7303,1
2024.05.15,DKK,5.7408,1
2024.05.15,HKD,5.0792,1
2024.05.15,HUF,0.110934,10
2024.05.15,INR,0.47513,1
2024.05.15,IDR,0.0024629,1
2024.05.15,ILS,10.6916,1
2024.05.15,JPY,0.25363,10
2024.05.15,KZT,0.090008,100
2024.05.15,KRW,0.028986,1
2024.05.15,MXN,2.3622,1
2024.05.15,MDL,2.2273,1
2024.05.15,NZD,23.8833,1
2024.05.15,NOK,3.6695,1
2024.05.15,RUB,0.43468,1
2024.05.15,SGD,29.3208,1
2024.05.15,ZAR,2.1543,1
2024.05.15,SEK,3.6521,1
2024.05.15,CHF,43.71,1
2024.05.15,EGP,0.8466,1
2024.05.15,GBP,49.8102,1
2024.05.15,USD,39.6799,1
2024.05.15,BYN,14.4228,1
2024.05.15,AZN,23.3384,1
2024.05.15,RON,8.6083,1
2024.05.15,TRY,1.2301,1
2024.05.15,XDR,52.4193,1
2024.05.15,BGN,21.8984,1
2024.05.15,EUR,42.8305,1
2024.05.15,PLN,10.0328,1
2024.05.15,DZD,0.29444,1
2024.05.15,BDT,0.35923,1
2024.05.15,AMD,0.101843,1
2024.05.15,DOP,0.67765,1
2024.05.15,IRR,0.00094084,1
2024.05.15,IQD,0.030164,1
2024.05.15,KGS,0.44558,1
2024.05.15,LBP,0.000442,1
2024.05.15,LYD,8.1112,1
2024.05.15,MYR,8.2796,1
2024.05.15,MAD,3.9156,1
2024.05.15,PKR,0.14195,1
2024.05.15,SAR,10.5357,1
2024.05.15,VND,0.001559,1
2024.05.15,THB,1.06607,1
2024.05.15,AED,10.7586,1
2024.05.15,TND,12.5712,1
2024.05.15,UZS,0.0031311,1
2024.05.15,TWD,1.21335,1
2024.05.15,TMT,11.29,1
2024.05.15,RSD,0.36176,1
2024.05.15,TJS,3.6171,1
2024.05.15,GEL,14.7362,1
2024.05.15,BRL,7.7185,1
2024.05.15,XAU,93017.22,1
2024.05.15,XAG,1125.46,1
2024.05.15,XPT,39944.56,1
2024.05.15,XPD,38595.45,1
2024.05.16,AUD,26.2832,1
2024.05.16,CAD,29.0261,1
2024.05.16,CNY,5.4804,1
2024.05.16,CZK,1.7303,1
2024.05.16,DKK,5.7428,1
2024.05.16,HKD,5.0687,1
2024.05.16,HUF,0.111009,10
2024.05.16,INR,0.47397,1
2024.05.16,IDR,0.0024691,1
2024.05.16,ILS,10.7058,1
2024.05.16,JPY,0.2542,10
2024.05.16,KZT,0.089579,100
2024.05.16,KRW,0.029094,1
2024.05.16,MXN,2.3488,1
2024.05.16,MDL,2.2327,1
2024.05.16,NZD,23.9916,1
2024.05.16,NOK,3.6782,1
2024.05.16,RUB,0.43393,1
2024.05.16,SGD,29.3359,1
2024.05.16,ZAR,2.1534,1
2024.05.16,SEK,3.6694,1
2024.05.16,CHF,43.7219,1
2024.05.16,EGP,0.8451,1
2024.05.16,GBP,49.9067,1
2024.05.16,USD,39.5771,1
2024.05.16,BYN,14.3854,1
2024.05.16,AZN,23.293,1
2024.05.16,RON,8.6123,1
2024.05.16,TRY,1.2253,1
2024.05.16,XDR,52.3778,1
2024.05.16,BGN,21.9082,1
2024.05.16,EUR,42.8501,1
2024.05.16,PLN,10.0383,1
2024.05.16,DZD,0.29444,1
2024.05.16,BDT,0.35923,1
2024.05.16,AMD,0.101843,1
2024.05.16,DOP,0.67765,1
2024.05.16,IRR,0.00094084,1
2024.05.16,IQD,0.030164,1
2024.05.16,KGS,0.44558,1
2024.05.16,LBP,0.000442,1
2024.05.16,LYD,8.1112,1
2024.05.16,MYR,8.2796,1
2024.05.16,MAD,3.9156,1
2024.05.16,PKR,0.14195,1
2024.05.16,SAR,10.5357,1
2024.05.16,VND,0.001559,1
2024.05.16,THB,1.06607,1
2024.05.16,AED,10.7586,1
2024.05.16,TND,12.5712,1
2024.05.16,UZS,0.0031311,1
2024.05.16,TWD,1.21335,1
2024.05.16,TMT,11.29,1
2024.05.16,RSD,0.36176,1
2024.05.16,TJS,3.6171,1
2024.05.16,GEL,14.7362,1
2024.05.16,BRL,7.7185,1
2024.05.16,XAU,93522.27,1
2024.05.16,XAG,1139.21,1
2024.05.16,XPT,41412.29,1
2024.05.16,XPD,39259.69,1
2024.05.17,AUD,26.2962,1
2024.05.17,CAD,28.925,1
2024.05.17,CNY,5.4633,1
2024.05.17,CZK,1.7345,1
2024.05.17,DKK,5.7426,1
2024.05.17,HKD,5.0523,1
2024.05.17,HUF,0.110978,10
2024.05.17,INR,0.47221,1
2024.05.17,IDR,0.0024738,1
2024.05.17,ILS,10.6962,1
2024.05.17,JPY,0.25457,10
2024.05.17,KZT,0.088958,100
2024.05.17,KRW,0.029309,1
2024.05.17,MXN,2.3569,1
2024.05.17,MDL,2.2214,1
2024.05.17,NZD,24.0703,1
2024.05.17,NOK,3.6823,1
2024.05.17,RUB,0.43434,1
2024.05.17,SGD,29.3098,1
2024.05.17,ZAR,2.1645,1
2024.05.17,SEK,3.688,1
2024.05.17,CHF,43.6516,1
2024.05.17,EGP,0.8407,1
2024.05.17,GBP,49.9013,1
2024.05.17,USD,39.4305,1
2024.05.17,BYN,14.3321,1
2024.05.17,AZN,23.1917,1
2024.05.17,RON,8.6113,1
2024.05.17,TRY,1.2245,1
2024.05.17,XDR,52.2768,1
2024.05.17,BGN,21.9071,1
2024.05.17,EUR,42.8452,1
2024.05.17,PLN,10.0485,1
2024.05.17,DZD,0.29444,1
2024.05.17,BDT,0.35923,1
2024.05.17,AMD,0.101843,1
2024.05.17,DOP,0.67765,1
2024.05.17,IRR,0.00094084,1
2024.05.17,IQD,0.030164,1
2024.05.17,KGS,0.44558,1
2024.05.17,LBP,0.000442,1
2024.05.17,LYD,8.1112,1
2024.05.17,MYR,8.2796,1
2024.05.17,MAD,3.9156,1
2024.05.17,PKR,0.14195,1
2024.05.17,SAR,10.5357,1
2024.05.17,VND,0.001559,1
2024.05.17,THB,1.06607,1
2024.05.17,AED,10.7586,1
2024.05.17,TND,12.5712,1
2024.05.17,UZS,0.0031311,1
2024.05.17,TWD,1.21335,1
2024.05.17,TMT,11.29,1
2024.05.17,RSD,0.36176,1
2024.05.17,TJS,3.6171,1
2024.05.17,GEL,14.7362,1
2024.05.17,BRL,7.7185,1
2024.05.17,XAU,94047.66,1
2024.05.17,XAG,1169.48,1
2024.05.17,XPT,42066.43,1
2024.05.17,XPD,39900.91,1
2024.05.18,AUD,26.2962,1
2024.05.18,CAD,28.925,1
2024.05.18,CNY,5.4633,1
2024.05.18,CZK,1.7345,1
2024.05.18,DKK,5.7426,1
2024.05.18,HKD,5.0523,1
2024.05.18,HUF,0.110978,10
2024.05.18,INR,0.47221,1
2024.05.18,IDR,0.0024738,1
2024.05.18,ILS,10.6962,1
2024.05.18,JPY,0.25457,10
2024.05.18,KZT,0.088958,100
2024.05.18,KRW,0.029309,1
2024.05.18,MXN,2.3569,1
2024.05.18,MDL,2.2214,1
2024.05.18,NZD,24.0703,1
2024.05.18,NOK,3.6823,1
2024.05.18,RUB,0.43434,1
2024.05.18,SGD,29.3098,1
2024.05.18,ZAR,2.1645,1
2024.05.18,SEK,3.688,1
2024.05.18,CHF,43.6516,1
2024.05.18,EGP,0.8407,1
2024.05.18,GBP,49.9013,1
2024.05.18,USD,39.4305,1
2024.05.18,BYN,14.3321,1
2024.05.18,AZN,23.1917,1
2024.05.18,RON,8.6113,1
2024.05.18,TRY,1.2245,1
2024.05.18,XDR,52.2768,1
2024.05.18,BGN,21.9071,1
2024.05.18,EUR,42.8452,1
2024.05.18,PLN,10.0485,1
2024.05.18,DZD,0.29444,1
2024.05.18,BDT,0.35923,1
2024.05.18,AMD,0.101843,1
2024.05.18,DOP,0.67765,1
2024.05.18,IRR,0.00094084,1
2024.05.18,IQD,0.030164,1
2024.05.18,KGS,0.44558,1
2024.05.18,LBP,0.000442,1
2024.05.18,LYD,8.1112,1
2024.05.18,MYR,8.2796,1
2024.05.18,MAD,3.9156,1
2024.05.18,PKR,0.14195,1
2024.05.18,SAR,10.5357,1
2024.05.18,VND,0.001559,1
2024.05.18,THB,1.06607,1
2024.05.18,AED,10.7586,1
2024.05.18,TND,12.5712,1
2024.05.18,UZS,0.0031311,1
2024.05.18,TWD,1.21335,1
2024.05.18,TMT,11.29,1
2024.05.18,RSD,0.36176,1
2024.05.18,TJS,3.6171,1
2024.05.18,GEL,14.7362,1
2024.05.18,BRL,7.7185,1
2024.05.18,XAU,94047.66,1
2024.05.18,XAG,1169.48,1
2024.05.18,XPT,42066.43,1
2024.05.18,XPD,39900.91,1
2024.05.19,AUD,26.2962,1
2024.05.19,CAD,28.925,1
2024.05.19,CNY,5.4633,1
2024.05.19,CZK,1.7345,1
2024.05.19,DKK,5.7426,1
2024.05.19,HKD,5.0523,1
2024.05.19,HUF,0.110978,10
2024.05.19,INR,0.47221,1
2024.05.19,IDR,0.0024738,1
2024.05.19,ILS,10.6962,1
2024.05.19,JPY,0.25457,10
2024.05.19,KZT,0.088958,100
2024.05.19,KRW,0.029309,1
2024.05.19,MXN,2.3569,1
2024.05.19,MDL,2.2214,1
2024.05.19,NZD,24.0703,1
2024.05.19,NOK,3.6823,1
2024.05.19,RUB,0.43434,1
2024.05.19,SGD,29.3098,1
2024.05.19,ZAR,2.1645,1
2024.05.19,SEK,3.688,1
2024.05.19,CHF,43.6516,1
2024.05.19,EGP,0.8407,1
2024.05.19,GBP,49.9013,1
2024.05.19,USD,39.4305,1
2024.05.19,BYN,14.3321,1
2024.05.19,AZN,23.1917,1
2024.05.19,RON,8.6113,1
2024.05.19,TRY,1.2245,1
2024.05.19,XDR,52.2768,1
2024.05.19,BGN,21.9071,1
2024.05.19,EUR,42.8452,1
2024.05.19,PLN,10.0485,1
2024.05.19,DZD,0.29444,1
2024.05.19,BDT,0.35923,1
2024.05.19,AMD,0.101843,1
2024.05.19,DOP,0.67765,1
2024.05.19,IRR,0.00094084,1
2024.05.19,IQD,0.030164,1
2024.05.19,KGS,0.44558,1
2024.05.19,LBP,0.000442,1
2024.05.19,LYD,8.1112,1
2024.05.19,MYR,8.2796,1
2024.05.19,MAD,3.9156,1
2024.05.19,PKR,0.14195,1
2024.05.19,SAR,10.5357,1
2024.05.19,VND,0.001559,1
2024.05.19,THB,1.06607,1
2024.05.19,AED,10.7586,1
2024.05.19,TND,12.5712,1
2024.05.19,UZS,0.0031311,1
2024.05.19,TWD,1.21335,1
2024.05.19,TMT,11.29,1
2024.05.19,RSD,0.36176,1
2024.05.19,TJS,3.6171,1
2024.05.19,GEL,14.7362,1
2024.05.19,BRL,7.7185,1
2024.05.19,XAU,94047.66,1
2024.05.19,XAG,1169.48,1
2024.05.19,XPT,42066.43,1
2024.05.19,XPD,39900.91,1
2024.05.20,AUD,26.2506,1
2024.05.20,CAD,28.9162,1
2024.05.20,CNY,5.4555,1
2024.05.20,CZK,1.7301,1
2024.05.20,DKK,5.7305,1
2024.05.20,HKD,5.0535,1
2024.05.20,HUF,0.110274,10
2024.05.20,INR,0.47308,1
2024.05.20,IDR,0.0024699,1
2024.05.20,ILS,10.6075,1
2024.05.20,JPY,0.25298,10
2024.05.20,KZT,0.08869,100
2024.05.20,KRW,0.029098,1
2024.05.20,MXN,2.3637,1
2024.05.20,MDL,2.225,1
2024.05.20,NZD,24.0782,1
2024.05.20,NOK,3.6756,1
2024.05.20,RUB,0.43281,1
2024.05.20,SGD,29.2639,1
2024.05.20,ZAR,2.1576,1
2024.05.20,SEK,3.6682,1
2024.05.20,CHF,43.3838,1
2024.05.20,EGP,0.8406,1
2024.05.20,GBP,49.8951,1
2024.05.20,USD,39.4272,1
2024.05.20,BYN,14.3309,1
2024.05.20,AZN,23.1897,1
2024.05.20,RON,8.5941,1
2024.05.20,TRY,1.2214,1
2024.05.20,XDR,52.2107,1
2024.05.20,BGN,21.8603,1
2024.05.20,EUR,42.7549,1
2024.05.20,PLN,10.0176,1
2024.05.20,DZD,0.29444,1
2024.05.20,BDT,0.35923,1
2024.05.20,AMD,0.101843,1
2024.05.20,DOP,0.67765,1
2024.05.20,IRR,0.00094084,1
2024.05.20,IQD,0.030164,1
2024.05.20,KGS,0.44558,1
2024.05.20,LBP,0.000442,1
2024.05.20,LYD,8.1112,1
2024.05.20,MYR,8.2796,1
2024.05.20,MAD,3.9156,1
2024.05.20,PKR,0.14195,1
2024.05.20,SAR,10.5357,1
2024.05.20,VND,0.001559,1
2024.05.20,THB,1.06607,1
2024.05.20,AED,10.7586,1
2024.05.20,TND,12.5712,1
2024.05.20,UZS,0.0031311,1
2024.05.20,TWD,1.21335,1
2024.05.20,TMT,11.29,1
2024.05.20,RSD,0.36176,1
2024.05.20,TJS,3.6171,1
2024.05.20,GEL,14.7362,1
2024.05.20,BRL,7.7185,1
2024.05.20,XAU,94226.28,1
2024.05.20,XAG,1173.93,1
2024.05.20,XPT,41798.35,1
2024.05.20,XPD,39013.21,1
2024.05.21,AUD,26.5101,1
2024.05.21,CAD,29.1205,1
2024.05.21,CNY,5.4841,1
2024.05.21,CZK,1.7403,1
2024.05.21,DKK,5.7738,1
2024.05.21,HKD,5.0855,1
2024.05.21,HUF,0.111714,10
2024.05.21,INR,0.47593,1
2024.05.21,IDR,0.0024826,1
2024.05.21,ILS,10.7156,1
2024.05.21,JPY,0.25469,10
2024.05.21,KZT,0.089535,100
2024.05.21,KRW,0.029248,1
2024.05.21,MXN,2.3908,1
2024.05.21,MDL,2.2465,1
2024.05.21,NZD,24.2512,1
2024.05.21,NOK,3.7127,1
2024.05.21,RUB,0.43593,1
2024.05.21,SGD,29.4535,1
2024.05.21,ZAR,2.1768,1
2024.05.21,SEK,3.7105,1
2024.05.21,CHF,43.6167,1
2024.05.21,EGP,0.8504,1
2024.05.21,GBP,50.3587,1
2024.05.21,USD,39.665,1
2024.05.21,BYN,14.4173,1
2024.05.21,AZN,23.3296,1
2024.05.21,RON,8.659,1
2024.05.21,TRY,1.2318,1
2024.05.21,XDR,52.5617,1
2024.05.21,BGN,22.0263,1
2024.05.21,EUR,43.0802,1
2024.05.21,PLN,10.1259,1
2024.05.21,DZD,0.29444,1
2024.05.21,BDT,0.35923,1
2024.05.21,AMD,0.101843,1
2024.05.21,DOP,0.67765,1
2024.05.21,IRR,0.00094084,1
2024.05.21,IQD,0.030164,1
2024.05.21,KGS,0.44558,1
2024.05.21,LBP,0.000442,1
2024.05.21,LYD,8.1112,1
2024.05.21,MYR,8.2796,1
2024.05.21,MAD,3.9156,1
2024.05.21,PKR,0.14195,1
2024.05.21,SAR,10.5357,1
2024.05.21,VND,0.001559,1
2024.05.21,THB,1.06607,1
2024.05.21,AED,10.7586,1
